network_packet_size,protocol_type,login_attempts,failed_logins,unusual_time_access,ip_reputation_score,session_duration,network_traffic_volume,attack_detected
762,HTTP,2,0,0,0.0924,151,1017,0
463,UDP,2,1,0,0.2166,180,3091,0
183,HTTP,2,0,0,0.1815,135,1565,0
210,UDP,8,2,0,0.611,25,156,0
531,HTTP,1,1,0,0.1661,132,1309,0
1365,UDP,2,1,0,0.1868,121,1053,0
1088,HTTP,2,1,0,0.1777,118,2586,0
156,ICMP,8,3,1,0.6337,17,470,0
1483,TCP,2,1,0,0.0905,120,4642,0
828,UDP,2,1,0,0.1603,180,1083,0
7080,TCP,11,13,1,0.913,2,472770,1
2771,ICMP,11,20,1,0.8228,7,418935,1
929,TCP,2,0,0,0.1007,100,4838,0
743,ICMP,9,3,1,0.4199,22,359,0
6394,ICMP,17,19,1,0.7915,4,237152,1
112,HTTP,2,0,0,0.0733,136,643,0
1451,UDP,3,0,0,0.0849,46,1973,0
165,HTTP,1,0,0,0.2431,102,2705,0
1420,UDP,3,0,0,0.1137,110,2567,0
7825,ICMP,22,19,1,0.9112,4,326637,1
421,UDP,9,5,1,0.6956,8,733,0
905,HTTP,3,0,0,0.025,178,2629,0
110,UDP,3,1,0,0.1007,60,4215,0
918,HTTP,2,1,0,0.0745,32,1351,0
885,HTTP,1,0,0,0.0511,32,2381,0
647,UDP,1,0,0,0.0628,57,1621,0
1007,UDP,1,1,0,0.2093,157,4233,0
277,TCP,8,3,1,0.6246,22,384,0
6493,TCP,25,16,1,0.953,8,398012,1
1421,HTTP,1,0,0,0.0529,52,1364,0
939,HTTP,1,1,0,0.1177,61,2748,0
8154,TCP,11,14,1,0.7885,4,150764,1
554,TCP,6,5,1,0.5131,23,496,0
885,HTTP,2,1,0,0.1878,137,2784,0
4038,TCP,22,6,1,0.8471,5,61176,1
5405,ICMP,17,7,1,0.9214,1,92579,1
528,UDP,2,0,0,0.0883,103,2350,0
280,HTTP,1,0,0,0.2091,62,2139,0
235,TCP,2,1,0,0.1309,175,2404,0
129,HTTP,3,1,0,0.0067,80,1069,0
8172,ICMP,13,14,1,0.9165,1,479252,1
444,UDP,2,1,0,0.0106,107,2989,0
4113,TCP,17,18,1,0.8674,8,302764,1
737,TCP,6,3,1,0.4645,24,119,0
98,ICMP,4,3,0,0.5333,18,706,0
633,UDP,2,0,0,0.1176,168,926,0
255,TCP,2,0,0,0.205,100,4585,0
311,UDP,1,1,0,0.042,124,1851,0
688,HTTP,1,1,0,0.135,68,3177,0
1132,UDP,3,0,0,0.0706,64,4169,0
7334,TCP,17,6,1,0.9422,8,322854,1
302,TCP,3,1,0,0.2487,161,4916,0
94,HTTP,2,1,0,0.0246,67,2058,0
779,UDP,6,2,0,0.43,27,648,0
565,HTTP,3,1,0,0.2474,75,4279,0
1278,TCP,1,0,0,0.2306,164,2125,0
69,TCP,2,0,0,0.0528,115,4636,0
307,UDP,2,1,0,0.2132,143,4265,0
756,TCP,2,0,0,0.0599,155,2042,0
514,ICMP,7,4,1,0.634,23,137,0
460,HTTP,1,1,0,0.1926,43,2752,0
461,ICMP,7,5,0,0.4701,29,379,0
1173,UDP,2,0,0,0.0581,57,3421,0
6017,TCP,12,16,1,0.7869,1,491837,1
104,TCP,5,5,1,0.5661,18,599,0
336,HTTP,3,0,0,0.0171,174,569,0
146,UDP,3,1,0,0.1649,115,757,0
1009,TCP,1,1,0,0.1895,46,661,0
292,HTTP,2,0,0,0.1472,146,504,0
229,UDP,3,0,0,0.0164,100,4992,0
672,UDP,2,0,0,0.141,164,4663,0
471,HTTP,3,1,0,0.0638,35,1649,0
469,UDP,4,4,1,0.4148,10,348,0
245,UDP,9,3,1,0.523,11,407,0
235,HTTP,2,0,0,0.2167,76,911,0
4462,ICMP,18,7,1,0.9857,7,102213,1
722,HTTP,2,0,0,0.2394,145,1347,0
611,UDP,1,0,0,0.0242,104,3646,0
934,UDP,2,1,0,0.0612,42,688,0
1474,HTTP,1,0,0,0.1632,161,4159,0
791,UDP,3,0,0,0.1922,34,1433,0
576,TCP,3,1,0,0.1133,105,1660,0
1481,TCP,3,1,0,0.1958,123,587,0
589,HTTP,3,0,0,0.2193,176,3058,0
767,HTTP,1,0,0,0.0098,142,4099,0
580,TCP,3,0,0,0.0983,100,3309,0
906,UDP,1,0,0,0.0654,110,601,0
385,TCP,6,3,0,0.6471,29,546,0
324,UDP,5,5,1,0.4072,19,312,0
1412,UDP,1,0,0,0.187,105,947,0
82,TCP,4,3,1,0.5901,7,759,0
347,HTTP,3,0,0,0.1499,134,687,0
798,TCP,6,2,0,0.6741,21,509,0
284,HTTP,3,1,0,0.0319,54,3967,0
124,UDP,2,1,0,0.1201,129,2986,0
521,TCP,4,2,1,0.43,12,387,0
1092,HTTP,1,0,0,0.0126,130,4150,0
602,UDP,2,1,0,0.0362,115,3399,0
7947,ICMP,14,10,1,0.8842,7,150344,1
5460,TCP,25,9,1,0.8491,4,126215,1
437,HTTP,2,0,0,0.1416,144,3300,0
239,ICMP,7,5,0,0.4047,6,643,0
683,TCP,9,2,1,0.545,29,292,0
1008,HTTP,2,1,0,0.0638,32,4311,0
1035,TCP,1,0,0,0.1066,153,2395,0
124,ICMP,9,5,0,0.5635,17,799,0
68,TCP,7,3,0,0.5269,30,196,0
1480,TCP,2,1,0,0.1204,53,3355,0
786,TCP,2,1,0,0.0491,103,4061,0
422,UDP,1,0,0,0.1679,89,4624,0
938,TCP,2,0,0,0.1629,107,4634,0
168,UDP,8,5,1,0.6708,13,138,0
523,UDP,5,5,1,0.4048,11,461,0
880,TCP,1,0,0,0.0407,133,2834,0
815,TCP,3,1,0,0.0631,116,2926,0
1113,UDP,1,1,0,0.0432,101,3718,0
1148,UDP,1,0,0,0.2004,135,3853,0
124,HTTP,2,0,0,0.0379,130,1624,0
185,UDP,9,5,1,0.4479,23,736,0
1409,HTTP,1,1,0,0.1907,50,1133,0
6740,TCP,18,18,1,0.8087,8,257579,1
520,UDP,1,1,0,0.1011,173,948,0
548,ICMP,5,3,1,0.6547,27,479,0
1393,TCP,3,1,0,0.0658,140,3264,0
191,UDP,2,1,0,0.249,96,2668,0
1463,TCP,3,1,0,0.1435,142,1954,0
600,TCP,4,2,0,0.6337,26,131,0
837,HTTP,1,1,0,0.2193,169,4180,0
1285,HTTP,2,1,0,0.222,64,3307,0
799,ICMP,8,3,1,0.499,8,667,0
1453,TCP,24,19,1,0.7556,5,122208,1
8459,ICMP,22,12,1,0.8079,7,220972,1
351,TCP,2,1,0,0.1549,121,578,0
494,UDP,2,0,0,0.0924,125,1903,0
1471,TCP,2,0,0,0.1063,169,2341,0
699,ICMP,5,2,0,0.4335,12,772,0
1248,TCP,3,0,0,0.179,102,1907,0
3452,ICMP,25,14,1,0.9765,5,57389,1
782,TCP,2,0,0,0.0329,57,1404,0
1069,TCP,3,1,0,0.0995,177,1550,0
1496,HTTP,2,1,0,0.1133,37,1035,0
321,HTTP,2,0,0,0.0091,78,3942,0
711,ICMP,4,2,0,0.4973,7,588,0
668,TCP,5,2,0,0.6663,20,135,0
998,TCP,2,1,0,0.235,66,4890,0
95,TCP,1,0,0,0.1867,152,2487,0
369,TCP,2,0,0,0.2368,60,615,0
645,UDP,2,0,0,0.2074,54,2405,0
805,TCP,2,1,0,0.0451,84,3299,0
1184,UDP,3,0,0,0.0122,67,951,0
1067,UDP,3,1,0,0.0872,163,4183,0
769,TCP,3,0,0,0.1529,160,3811,0
729,HTTP,1,0,0,0.1423,150,1245,0
77,TCP,4,2,0,0.5768,21,709,0
200,UDP,8,3,1,0.6337,11,336,0
694,UDP,5,5,1,0.4808,19,610,0
789,HTTP,3,0,0,0.0013,159,3620,0
161,ICMP,4,2,1,0.5489,20,785,0
747,TCP,1,0,0,0.0172,171,2197,0
567,HTTP,3,1,0,0.1392,66,4982,0
1207,HTTP,3,0,0,0.1765,156,4061,0
154,TCP,9,3,0,0.639,10,177,0
505,HTTP,3,0,0,0.1922,71,4609,0
543,ICMP,5,5,1,0.6927,12,542,0
366,UDP,1,0,0,0.0893,37,2501,0
7509,TCP,10,9,1,0.9669,7,324178,1
314,TCP,2,0,0,0.042,176,4048,0
890,TCP,1,0,0,0.0603,102,2565,0
1191,TCP,1,0,0,0.1079,73,1310,0
5428,ICMP,13,13,1,0.9979,7,214674,1
1087,TCP,3,1,0,0.2327,45,989,0
830,TCP,2,1,0,0.2273,140,1139,0
789,UDP,1,0,0,0.0992,140,4660,0
237,TCP,3,0,0,0.0445,165,3243,0
331,HTTP,1,0,0,0.0757,81,4351,0
245,UDP,1,1,0,0.0541,135,1625,0
410,UDP,3,1,0,0.1558,142,867,0
760,TCP,7,3,0,0.6248,16,692,0
205,TCP,1,1,0,0.1693,68,1409,0
564,ICMP,8,5,1,0.4261,26,165,0
186,UDP,2,0,0,0.0737,66,3949,0
599,UDP,6,4,1,0.6531,5,354,0
714,TCP,1,0,0,0.1025,166,643,0
684,TCP,1,0,0,0.061,178,4409,0
1492,UDP,1,1,0,0.1891,92,2360,0
312,TCP,3,0,0,0.1774,109,612,0
273,ICMP,9,3,1,0.6962,5,422,0
1438,UDP,1,0,0,0.1724,30,861,0
1084,HTTP,1,1,0,0.0065,61,3729,0
1200,UDP,2,0,0,0.0098,177,2189,0
312,UDP,1,1,0,0.1996,35,1256,0
7597,TCP,21,16,1,0.9821,3,145176,1
1176,UDP,2,0,0,0.0547,103,3937,0
986,UDP,1,0,0,0.1526,39,1974,0
625,TCP,1,1,0,0.1744,62,4521,0
508,TCP,6,2,0,0.4764,10,150,0
929,HTTP,3,1,0,0.1901,153,662,0
89,ICMP,5,2,1,0.5264,16,182,0
273,ICMP,4,4,0,0.6922,22,748,0
893,HTTP,1,0,0,0.0913,30,3581,0
551,HTTP,2,0,0,0.0527,118,945,0
132,ICMP,9,3,0,0.6612,28,677,0
369,TCP,8,2,1,0.4111,27,336,0
332,UDP,9,2,0,0.5232,12,318,0
1430,UDP,1,0,0,0.2056,89,870,0
865,UDP,1,1,0,0.1264,87,2007,0
697,TCP,2,0,0,0.0964,118,3994,0
864,HTTP,1,1,0,0.1506,127,3386,0
283,UDP,3,1,0,0.0454,41,3954,0
1297,HTTP,3,1,0,0.1133,37,926,0
325,TCP,3,0,0,0.2447,100,1722,0
181,TCP,6,2,0,0.4132,17,255,0
693,TCP,1,0,0,0.2195,50,1201,0
1007,HTTP,2,0,0,0.0351,105,2021,0
672,HTTP,3,1,0,0.0251,133,833,0
797,ICMP,9,3,0,0.5917,20,342,0
326,HTTP,1,0,0,0.1738,39,1001,0
980,UDP,1,0,0,0.134,58,3200,0
919,TCP,1,1,0,0.1834,159,775,0
1211,UDP,2,1,0,0.1575,60,4072,0
286,TCP,9,3,0,0.6887,25,742,0
504,TCP,7,3,0,0.6525,17,793,0
363,UDP,2,0,0,0.0893,43,2733,0
964,UDP,2,0,0,0.2093,174,1004,0
1435,UDP,1,1,0,0.1239,176,3325,0
1061,HTTP,3,0,0,0.161,131,4010,0
484,TCP,7,2,0,0.5612,26,783,0
865,TCP,1,0,0,0.085,72,2635,0
493,UDP,2,0,0,0.0937,177,1551,0
530,UDP,8,4,1,0.4637,6,505,0
592,HTTP,3,1,0,0.2436,60,3557,0
1799,ICMP,16,15,1,0.983,1,427361,1
1091,HTTP,1,1,0,0.1571,112,4921,0
1140,UDP,2,1,0,0.0296,82,2060,0
123,UDP,3,0,0,0.0177,90,4143,0
160,ICMP,9,5,1,0.5679,7,797,0
7502,ICMP,14,19,1,0.963,6,425452,1
423,TCP,2,1,0,0.0889,140,4670,0
3010,TCP,16,14,1,0.8202,7,382722,1
7088,ICMP,13,10,1,0.9058,3,187616,1
730,TCP,3,0,0,0.1013,35,3725,0
994,HTTP,3,1,0,0.2223,64,4630,0
2141,ICMP,10,13,1,0.889,2,115771,1
1058,HTTP,1,1,0,0.1591,41,3027,0
712,UDP,3,1,0,0.0806,55,4500,0
1410,HTTP,1,1,0,0.207,118,3838,0
140,UDP,3,1,0,0.1968,86,4336,0
323,TCP,6,2,0,0.6627,22,497,0
1454,UDP,1,0,0,0.2497,155,1361,0
5004,TCP,25,7,1,0.8842,3,199038,1
672,TCP,1,1,0,0.2355,153,4395,0
904,UDP,2,1,0,0.1308,115,1428,0
379,UDP,3,0,0,0.1793,77,1963,0
836,HTTP,1,0,0,0.1299,136,2649,0
643,UDP,1,0,0,0.1579,93,776,0
1128,TCP,3,1,0,0.228,174,4857,0
787,UDP,4,3,1,0.6805,17,437,0
294,UDP,1,0,0,0.2174,36,4833,0
778,HTTP,3,0,0,0.1913,117,3617,0
170,TCP,7,2,1,0.4292,24,787,0
739,UDP,6,3,1,0.5894,7,177,0
8871,ICMP,23,7,1,0.9174,6,85323,1
319,UDP,5,2,1,0.4852,6,177,0
1467,UDP,1,1,0,0.1617,152,669,0
785,HTTP,3,0,0,0.172,41,2442,0
319,UDP,7,5,0,0.4396,29,400,0
541,UDP,1,1,0,0.2303,151,3112,0
608,TCP,1,1,0,0.2015,173,1481,0
7926,TCP,22,16,1,0.9299,7,184824,1
1044,HTTP,1,0,0,0.0191,169,2186,0
607,UDP,5,5,0,0.5297,21,780,0
119,TCP,2,0,0,0.2085,126,708,0
181,HTTP,2,1,0,0.1944,96,549,0
2829,TCP,24,7,1,0.8704,5,407665,1
207,ICMP,5,2,1,0.4583,28,508,0
6193,TCP,21,11,1,0.842,8,71968,1
4928,ICMP,18,7,1,0.8482,8,451984,1
5690,TCP,13,20,1,0.7936,5,120011,1
1465,UDP,1,0,0,0.0444,39,4853,0
517,UDP,1,0,0,0.1276,59,4846,0
607,HTTP,2,0,0,0.1958,114,733,0
144,ICMP,6,5,0,0.6915,6,719,0
1159,TCP,2,1,0,0.002,130,2593,0
988,UDP,3,0,0,0.0652,113,2808,0
796,TCP,7,5,1,0.5368,28,218,0
471,ICMP,5,3,1,0.4915,11,752,0
340,UDP,1,1,0,0.2461,84,3079,0
1289,HTTP,3,1,0,0.1776,74,2693,0
7332,TCP,17,19,1,0.8654,8,90270,1
2084,TCP,11,7,1,0.8225,5,343854,1
6743,TCP,20,18,1,0.9722,8,494011,1
121,UDP,5,4,1,0.5283,10,485,0
103,UDP,9,3,1,0.5451,26,757,0
948,UDP,1,0,0,0.0239,170,1630,0
914,TCP,2,0,0,0.1381,161,1409,0
431,ICMP,8,4,0,0.5136,29,240,0
964,HTTP,2,0,0,0.1859,62,1700,0
1218,UDP,1,0,0,0.0786,109,569,0
529,UDP,1,0,0,0.1376,105,1534,0
938,HTTP,1,0,0,0.024,151,1971,0
6082,TCP,15,11,1,0.785,3,382956,1
1252,HTTP,2,1,0,0.1026,37,2336,0
4944,ICMP,14,16,1,0.7871,8,259564,1
1431,HTTP,1,1,0,0.1961,40,2593,0
324,UDP,2,0,0,0.0777,167,2055,0
1421,HTTP,1,0,0,0.1812,41,616,0
961,UDP,1,1,0,0.0659,39,2974,0
1272,UDP,1,1,0,0.0249,146,625,0
1417,UDP,2,1,0,0.1507,139,1865,0
517,TCP,1,0,0,0.2336,170,3539,0
270,TCP,2,0,0,0.0129,168,3210,0
803,UDP,1,0,0,0.1417,94,2276,0
114,HTTP,3,1,0,0.2017,106,4844,0
3040,ICMP,17,10,1,0.911,1,351924,1
517,TCP,7,5,0,0.456,6,171,0
166,HTTP,1,1,0,0.0801,165,2078,0
695,UDP,1,0,0,0.1953,37,3982,0
263,TCP,2,0,0,0.1614,138,3554,0
690,TCP,3,0,0,0.1599,110,4573,0
687,HTTP,2,1,0,0.1227,119,4970,0
1370,UDP,1,1,0,0.2184,113,4139,0
492,HTTP,3,1,0,0.1852,119,1909,0
1463,TCP,18,13,1,0.8582,2,118107,1
425,UDP,4,4,0,0.5203,10,571,0
807,TCP,2,0,0,0.0694,135,745,0
1460,HTTP,2,1,0,0.0279,141,1795,0
276,UDP,1,1,0,0.0977,61,2956,0
705,HTTP,3,0,0,0.2378,60,1668,0
480,TCP,3,1,0,0.0306,128,2659,0
1339,UDP,1,0,0,0.1811,51,3615,0
1020,HTTP,2,1,0,0.0338,168,1950,0
115,UDP,2,1,0,0.1859,58,4563,0
92,ICMP,8,3,1,0.4569,16,759,0
718,ICMP,4,3,0,0.6322,23,300,0
373,TCP,5,2,0,0.6756,7,617,0
258,HTTP,1,0,0,0.0923,176,4702,0
430,UDP,3,1,0,0.2176,50,1731,0
283,HTTP,2,0,0,0.2035,110,2372,0
406,UDP,2,1,0,0.0749,49,3458,0
781,UDP,7,2,0,0.401,25,521,0
1391,HTTP,1,0,0,0.1277,157,2715,0
216,TCP,1,0,0,0.0823,46,1292,0
5779,ICMP,24,6,1,0.7526,7,134767,1
1296,HTTP,1,1,0,0.0055,46,1230,0
7734,TCP,23,16,1,0.9846,8,62455,1
4881,ICMP,21,12,1,0.7614,6,480454,1
502,HTTP,1,1,0,0.0607,151,3834,0
163,UDP,2,0,0,0.0304,155,4270,0
229,ICMP,7,3,0,0.4552,18,545,0
254,UDP,8,5,0,0.4497,18,677,0
1421,TCP,3,1,0,0.1346,141,4951,0
296,UDP,2,1,0,0.0062,162,3571,0
728,UDP,1,1,0,0.2064,177,1281,0
1149,TCP,2,1,0,0.1408,90,3883,0
742,UDP,1,0,0,0.235,39,664,0
285,TCP,1,1,0,0.1799,30,3299,0
537,UDP,4,4,0,0.4961,24,159,0
579,ICMP,5,3,0,0.4294,22,352,0
4452,TCP,20,18,1,0.8729,2,94040,1
1099,UDP,3,0,0,0.2093,63,3122,0
687,UDP,1,0,0,0.1809,87,947,0
3801,ICMP,18,6,1,0.9084,6,150074,1
1396,HTTP,2,0,0,0.0374,102,1942,0
1056,TCP,1,1,0,0.241,159,4554,0
1113,HTTP,1,1,0,0.2319,107,3961,0
898,UDP,1,0,0,0.0607,137,1569,0
748,UDP,1,0,0,0.1672,171,1567,0
535,ICMP,8,4,0,0.5969,7,625,0
1343,HTTP,2,0,0,0.2202,162,2028,0
304,TCP,6,5,1,0.5882,22,571,0
428,UDP,3,0,0,0.1437,88,2618,0
733,TCP,3,1,0,0.069,161,1106,0
1045,HTTP,3,1,0,0.1615,70,2477,0
655,HTTP,3,0,0,0.0783,112,2461,0
1455,HTTP,1,1,0,0.2034,34,2973,0
1104,TCP,2,1,0,0.0454,37,1797,0
754,UDP,2,0,0,0.2398,112,630,0
281,TCP,3,0,0,0.0103,78,2080,0
170,HTTP,2,1,0,0.1386,56,4726,0
589,ICMP,4,4,1,0.6817,13,491,0
164,UDP,2,1,0,0.0621,74,3140,0
615,UDP,3,1,0,0.0084,39,4458,0
1457,HTTP,2,0,0,0.0225,107,2311,0
539,UDP,5,2,1,0.6053,23,280,0
436,TCP,8,5,0,0.639,10,349,0
67,TCP,6,3,1,0.6049,25,333,0
908,HTTP,2,1,0,0.1521,174,4969,0
268,TCP,1,0,0,0.2448,60,4849,0
608,TCP,5,3,1,0.6097,13,166,0
8608,TCP,25,7,1,0.7528,4,412168,1
729,UDP,3,1,0,0.1134,140,1312,0
666,TCP,4,5,0,0.6181,30,417,0
1193,HTTP,2,1,0,0.1863,156,4072,0
280,TCP,2,0,0,0.2103,37,2625,0
741,HTTP,3,1,0,0.1317,180,4760,0
158,UDP,1,1,0,0.0896,140,1692,0
986,UDP,1,0,0,0.2136,62,2422,0
492,TCP,1,0,0,0.2473,53,1700,0
692,HTTP,1,1,0,0.1622,146,3891,0
1321,HTTP,1,1,0,0.1789,56,785,0
1169,UDP,2,1,0,0.1906,63,2236,0
1227,TCP,1,1,0,0.1971,43,1240,0
159,UDP,9,4,1,0.6893,11,706,0
532,UDP,9,2,1,0.5753,7,367,0
1416,HTTP,1,1,0,0.1062,143,2787,0
100,UDP,5,3,1,0.5147,17,543,0
592,UDP,2,1,0,0.1626,65,1515,0
474,UDP,7,3,0,0.6204,19,472,0
417,UDP,9,4,1,0.5951,25,598,0
188,TCP,1,0,0,0.0695,107,2435,0
555,ICMP,7,2,1,0.5308,27,150,0
2532,ICMP,20,9,1,0.7897,4,214396,1
226,TCP,2,0,0,0.0612,76,2507,0
270,ICMP,4,2,0,0.5722,9,527,0
541,TCP,2,0,0,0.0727,58,1230,0
1137,TCP,1,0,0,0.1911,135,1626,0
483,TCP,3,0,0,0.0025,116,2770,0
574,HTTP,1,1,0,0.0637,157,511,0
1401,UDP,3,0,0,0.1973,168,2164,0
1276,UDP,1,0,0,0.1438,177,867,0
1213,HTTP,1,0,0,0.246,97,2878,0
7107,TCP,11,17,1,0.9773,1,388191,1
928,UDP,1,0,0,0.1601,81,1060,0
998,TCP,2,1,0,0.2375,143,4635,0
644,UDP,1,1,0,0.1923,151,4838,0
1060,UDP,2,0,0,0.1677,65,4499,0
80,TCP,2,1,0,0.0837,55,2032,0
692,TCP,2,1,0,0.1251,158,1964,0
854,UDP,1,1,0,0.0862,108,4150,0
969,HTTP,2,1,0,0.1183,50,1807,0
373,ICMP,4,5,1,0.4015,30,306,0
769,UDP,1,0,0,0.0737,70,1275,0
1658,TCP,22,16,1,0.8452,2,188186,1
616,UDP,3,0,0,0.0209,47,2743,0
241,ICMP,8,5,1,0.458,10,155,0
923,TCP,2,0,0,0.2334,160,1339,0
834,UDP,2,1,0,0.0285,174,2136,0
600,ICMP,8,3,1,0.6317,24,271,0
394,TCP,4,5,0,0.6406,25,554,0
6161,TCP,23,20,1,0.9792,6,365656,1
448,TCP,8,5,1,0.6635,13,524,0
8933,ICMP,21,8,1,0.796,8,120115,1
449,HTTP,3,0,0,0.1198,115,2983,0
7418,TCP,15,15,1,0.98,3,108969,1
575,HTTP,1,0,0,0.171,64,2286,0
512,TCP,2,0,0,0.2315,168,4643,0
5585,TCP,24,13,1,0.9371,3,288042,1
835,UDP,1,1,0,0.228,117,4975,0
960,UDP,1,1,0,0.1524,118,3082,0
479,UDP,9,5,1,0.4827,6,335,0
813,UDP,1,1,0,0.1824,171,822,0
395,UDP,2,0,0,0.143,153,3317,0
750,TCP,3,1,0,0.0221,134,2739,0
1261,HTTP,3,0,0,0.1754,162,1680,0
542,TCP,3,1,0,0.039,51,1420,0
81,ICMP,4,2,1,0.4839,9,607,0
775,UDP,3,0,0,0.2012,143,3022,0
1135,UDP,2,0,0,0.1377,41,4705,0
633,UDP,3,1,0,0.0791,130,2094,0
1373,TCP,1,1,0,0.0612,65,1339,0
1225,TCP,1,0,0,0.1409,48,662,0
749,TCP,3,0,0,0.2476,87,3971,0
901,TCP,1,1,0,0.233,71,2091,0
341,UDP,1,1,0,0.2168,62,1587,0
310,UDP,3,1,0,0.2233,53,3291,0
818,TCP,3,1,0,0.2404,50,1663,0
179,UDP,7,5,0,0.6662,18,368,0
635,HTTP,2,0,0,0.2354,106,2867,0
948,TCP,3,1,0,0.0214,105,2518,0
6922,TCP,15,11,1,0.9377,4,103481,1
367,UDP,4,2,1,0.5248,8,800,0
280,TCP,7,5,0,0.5644,9,287,0
742,UDP,3,1,0,0.1857,180,4832,0
817,TCP,2,0,0,0.2236,59,2371,0
148,TCP,8,5,0,0.6529,30,733,0
1219,HTTP,3,0,0,0.0306,98,2713,0
218,HTTP,1,0,0,0.1329,161,1218,0
440,ICMP,9,5,1,0.4149,17,655,0
1374,UDP,3,1,0,0.0959,93,2669,0
944,TCP,1,1,0,0.0912,40,3431,0
585,HTTP,1,1,0,0.2155,162,3041,0
460,TCP,1,1,0,0.1802,138,2557,0
859,HTTP,2,1,0,0.2161,34,2896,0
4588,TCP,23,14,1,0.9256,6,147597,1
5777,ICMP,11,18,1,0.8969,5,382424,1
715,UDP,6,3,0,0.6918,15,547,0
81,TCP,2,1,0,0.0376,87,3175,0
695,HTTP,1,1,0,0.1121,108,2705,0
169,HTTP,2,1,0,0.0792,79,2900,0
1087,TCP,3,1,0,0.1963,106,2555,0
1237,UDP,3,1,0,0.2251,126,4393,0
726,HTTP,1,1,0,0.1339,106,3855,0
543,UDP,6,5,1,0.4312,15,376,0
969,UDP,2,0,0,0.0346,116,4679,0
554,TCP,3,0,0,0.0131,87,4421,0
924,UDP,1,1,0,0.2402,147,1753,0
826,UDP,2,1,0,0.0369,156,4942,0
506,ICMP,7,5,0,0.6594,25,419,0
1040,UDP,3,0,0,0.1015,153,4538,0
298,HTTP,3,1,0,0.0813,54,4147,0
686,UDP,3,0,0,0.1443,143,4452,0
1275,UDP,2,0,0,0.206,172,2331,0
1154,UDP,3,1,0,0.1187,34,3517,0
2123,TCP,11,12,1,0.807,8,224544,1
751,TCP,4,4,1,0.4087,23,180,0
1121,UDP,3,1,0,0.1949,98,2373,0
350,HTTP,3,1,0,0.046,168,981,0
570,TCP,2,0,0,0.2397,43,3232,0
1007,HTTP,3,0,0,0.0881,137,4868,0
654,HTTP,2,0,0,0.0551,32,2969,0
356,ICMP,8,3,0,0.5687,16,529,0
828,UDP,3,1,0,0.1887,80,4670,0
173,ICMP,4,5,0,0.605,8,789,0
1903,ICMP,24,10,1,0.9876,7,293206,1
554,HTTP,3,0,0,0.1068,39,4702,0
639,TCP,2,0,0,0.1666,139,2125,0
742,TCP,1,0,0,0.1042,75,1821,0
1448,UDP,2,1,0,0.1494,78,1640,0
1095,HTTP,3,1,0,0.0759,86,2927,0
911,TCP,1,1,0,0.1435,173,1220,0
1010,HTTP,1,0,0,0.1872,134,4757,0
205,UDP,2,0,0,0.1645,81,2981,0
121,TCP,2,1,0,0.0471,167,929,0
8527,ICMP,25,9,1,0.8355,7,140955,1
146,TCP,3,0,0,0.1052,98,3782,0
162,UDP,1,1,0,0.0823,127,2711,0
503,TCP,2,1,0,0.0569,122,3228,0
1006,UDP,3,0,0,0.003,83,3608,0
1027,TCP,3,0,0,0.2284,41,4919,0
546,UDP,7,2,1,0.6579,30,677,0
879,HTTP,2,0,0,0.2468,155,512,0
811,TCP,1,0,0,0.0819,86,1183,0
187,UDP,6,3,1,0.4385,28,592,0
77,ICMP,6,2,1,0.4614,29,486,0
351,UDP,9,3,1,0.4007,18,789,0
790,TCP,3,1,0,0.1056,55,2640,0
968,UDP,3,1,0,0.1594,96,4318,0
585,TCP,1,1,0,0.0454,35,3454,0
1177,TCP,3,1,0,0.0595,180,4397,0
6350,TCP,17,15,1,0.7766,4,256141,1
243,ICMP,4,5,1,0.4207,16,741,0
881,UDP,1,1,0,0.1255,63,1604,0
1437,HTTP,1,0,0,0.2145,79,3039,0
659,TCP,2,1,0,0.2402,174,2499,0
448,HTTP,3,1,0,0.113,84,4212,0
596,TCP,2,1,0,0.2427,42,1715,0
657,HTTP,3,0,0,0.2483,104,2456,0
607,HTTP,3,0,0,0.1804,179,4435,0
1238,HTTP,1,0,0,0.1574,40,1703,0
814,HTTP,3,0,0,0.1099,57,1981,0
595,TCP,5,3,0,0.4834,6,427,0
900,HTTP,2,1,0,0.0376,128,3614,0
1292,TCP,3,1,0,0.0376,107,2851,0
1166,TCP,1,0,0,0.0089,115,871,0
644,HTTP,1,1,0,0.2292,84,3709,0
7784,TCP,20,10,1,0.9051,6,307423,1
7932,TCP,10,17,1,0.8264,6,295228,1
177,UDP,2,1,0,0.0059,51,1546,0
1242,HTTP,3,1,0,0.196,118,1547,0
310,TCP,2,0,0,0.0685,79,1697,0
364,TCP,8,3,0,0.4736,16,164,0
1400,TCP,1,1,0,0.2129,38,1193,0
505,UDP,3,0,0,0.1125,65,2973,0
664,TCP,2,0,0,0.0692,117,743,0
1462,HTTP,3,0,0,0.1174,126,834,0
688,TCP,2,1,0,0.1365,126,4079,0
700,UDP,1,1,0,0.1533,129,727,0
1402,UDP,1,0,0,0.2482,130,4832,0
1204,HTTP,3,1,0,0.0258,52,3399,0
433,UDP,1,0,0,0.0965,74,2739,0
430,UDP,8,4,0,0.4004,7,139,0
1300,TCP,1,1,0,0.0272,104,2350,0
269,UDP,5,5,1,0.6952,25,799,0
1301,TCP,3,0,0,0.0027,138,4221,0
